Date,Price,Open,High,Low,Vol.,Change %
28-Sep-07,6466.80,6486.40,6500.40,6411.80,-,-0.30%
27-Sep-07,6486.40,6433.00,6508.00,6433.00,-,0.83%
26-Sep-07,6433.00,6396.90,6484.40,6396.90,-,0.56%
25-Sep-07,6396.90,6465.90,6465.90,6367.00,-,-1.07%
24-Sep-07,6465.90,6456.70,6494.20,6437.30,-,0.14%
21-Sep-07,6456.70,6429.00,6481.60,6409.90,-,0.43%
20-Sep-07,6429.00,6460.00,6460.00,6395.10,-,-0.48%
19-Sep-07,6460.00,6283.30,6512.40,6283.30,-,2.81%
18-Sep-07,6283.30,6182.80,6298.50,6158.80,-,1.63%
17-Sep-07,6182.80,6289.30,6289.30,6168.00,-,-1.69%
14-Sep-07,6289.30,6363.90,6363.90,6209.10,-,-1.17%
13-Sep-07,6363.90,6306.20,6374.50,6280.20,-,0.91%
12-Sep-07,6306.20,6280.70,6317.10,6232.00,-,0.41%
11-Sep-07,6280.70,6134.10,6280.70,6134.10,-,2.39%
10-Sep-07,6134.10,6191.20,6232.10,6123.10,-,-0.92%
7-Sep-07,6191.20,6313.30,6342.70,6179.10,-,-1.93%
6-Sep-07,6313.30,6270.70,6327.30,6217.50,-,0.68%
5-Sep-07,6270.70,6376.80,6390.50,6264.50,-,-1.66%
4-Sep-07,6376.80,6315.20,6378.00,6274.90,-,0.98%
3-Sep-07,6315.20,6303.30,6334.40,6303.20,-,0.19%
31-Aug-07,6303.30,6212.00,6309.50,6212.00,-,1.47%
30-Aug-07,6212.00,6132.20,6220.80,6122.50,-,1.30%
29-Aug-07,6132.20,6102.20,6137.90,6056.50,-,0.49%
28-Aug-07,6102.20,6220.10,6220.10,6083.90,-,-1.90%
24-Aug-07,6220.10,6196.90,6232.20,6182.40,-,0.37%
23-Aug-07,6196.90,6196.00,6287.20,6194.40,-,0.01%
22-Aug-07,6196.00,6086.10,6196.60,6086.10,-,1.81%
21-Aug-07,6086.10,6078.70,6118.90,6031.80,-,0.12%
20-Aug-07,6078.70,6064.20,6163.40,6064.20,-,0.24%
17-Aug-07,6064.20,5858.90,6134.00,5821.70,-,3.50%
16-Aug-07,5858.90,6109.30,6109.30,5858.90,-,-4.10%
15-Aug-07,6109.30,6143.50,6143.50,6041.70,-,-0.56%
14-Aug-07,6143.50,6219.00,6264.90,6132.20,-,-1.21%
13-Aug-07,6219.00,6038.30,6237.80,6038.30,-,2.99%
10-Aug-07,6038.30,6271.20,6271.20,6038.30,-,-3.71%
9-Aug-07,6271.20,6393.90,6393.90,6228.00,-,-1.92%
8-Aug-07,6393.90,6308.80,6406.30,6308.80,-,1.35%
7-Aug-07,6308.80,6189.10,6308.80,6189.10,-,1.93%
6-Aug-07,6189.10,6224.30,6245.90,6161.50,-,-0.57%
3-Aug-07,6224.30,6300.30,6333.50,6212.20,-,-1.21%
2-Aug-07,6300.30,6250.60,6319.30,6250.60,-,0.80%
1-Aug-07,6250.60,6360.10,6360.10,6187.20,-,-1.72%
31-Jul-07,6360.10,6206.10,6361.10,6206.10,-,2.48%
30-Jul-07,6206.10,6215.20,6256.50,6186.20,-,-0.15%
27-Jul-07,6215.20,6251.20,6315.20,6192.30,-,-0.58%
26-Jul-07,6251.20,6454.30,6474.70,6251.20,-,-3.15%
25-Jul-07,6454.30,6498.70,6533.60,6436.70,-,-0.68%
24-Jul-07,6498.70,6624.40,6624.40,6498.70,-,-1.90%
23-Jul-07,6624.40,6585.20,6624.40,6583.50,-,0.60%
20-Jul-07,6585.20,6640.20,6674.30,6580.00,-,-0.83%
19-Jul-07,6640.20,6567.10,6658.80,6567.10,-,1.11%
18-Jul-07,6567.10,6659.10,6659.10,6567.10,-,-1.38%
17-Jul-07,6659.10,6697.70,6698.50,6628.10,-,-0.58%
16-Jul-07,6697.70,6716.70,6735.80,6679.20,-,-0.28%
13-Jul-07,6716.70,6697.70,6754.10,6697.70,-,0.28%
12-Jul-07,6697.70,6615.10,6697.70,6594.70,-,1.25%
11-Jul-07,6615.10,6630.90,6630.90,6574.20,-,-0.24%
10-Jul-07,6630.90,6712.70,6734.30,6620.50,-,-1.22%
9-Jul-07,6712.70,6690.10,6725.90,6690.10,-,0.34%
6-Jul-07,6690.10,6635.20,6690.40,6635.20,-,0.83%
5-Jul-07,6635.20,6673.10,6691.80,6625.80,-,-0.57%
4-Jul-07,6673.10,6639.80,6682.90,6639.80,-,0.50%
3-Jul-07,6639.80,6590.60,6645.30,6590.60,-,0.75%
2-Jul-07,6590.60,6607.90,6612.80,6570.50,-,-0.26%
29-Jun-07,6607.90,6571.30,6607.90,6519.60,-,0.56%
28-Jun-07,6571.30,6527.60,6575.50,6527.60,-,0.67%
27-Jun-07,6527.60,6559.30,6559.30,6496.40,-,-0.48%
26-Jun-07,6559.30,6588.40,6593.50,6539.90,-,-0.44%
25-Jun-07,6588.40,6567.40,6591.40,6522.30,-,0.32%
22-Jun-07,6567.40,6596.00,6612.30,6562.20,-,-0.43%
21-Jun-07,6596.00,6649.30,6649.30,6563.90,-,-0.80%
20-Jun-07,6649.30,6650.20,6692.60,6647.60,-,-0.01%
19-Jun-07,6650.20,6703.50,6721.40,6650.20,-,-0.80%
18-Jun-07,6703.50,6732.40,6751.30,6696.80,-,-0.43%
15-Jun-07,6732.40,6649.90,6734.20,6649.90,-,1.24%
14-Jun-07,6649.90,6559.60,6654.30,6559.60,-,1.38%
13-Jun-07,6559.60,6520.40,6567.30,6483.60,-,0.60%
12-Jun-07,6520.40,6567.50,6586.60,6513.70,-,-0.72%
11-Jun-07,6567.50,6505.10,6567.50,6505.10,-,0.96%
8-Jun-07,6505.10,6505.10,6519.40,6451.40,-,0.00%
7-Jun-07,6505.10,6522.70,6574.90,6478.00,-,-0.27%
6-Jun-07,6522.70,6632.80,6636.90,6511.70,-,-1.66%
5-Jun-07,6632.80,6664.10,6686.60,6625.70,-,-0.47%
4-Jun-07,6664.10,6676.70,6686.10,6641.20,-,-0.19%
1-Jun-07,6676.70,6621.40,6676.70,6621.30,-,0.84%
31-May-07,6621.40,6602.10,6650.20,6602.10,-,0.29%
30-May-07,6602.10,6606.50,6606.50,6533.50,-,-0.07%
29-May-07,6606.50,6570.50,6613.40,6570.50,-,0.55%
25-May-07,6570.50,6565.40,6575.20,6532.50,-,0.08%
24-May-07,6565.40,6616.40,6619.50,6560.50,-,-0.77%
23-May-07,6616.40,6606.60,6643.80,6602.50,-,0.15%
22-May-07,6606.60,6636.80,6641.90,6594.60,-,-0.46%
21-May-07,6636.80,6640.90,6675.00,6619.40,-,-0.06%
18-May-07,6640.90,6579.30,6656.30,6579.10,-,0.94%
17-May-07,6579.30,6559.50,6588.70,6553.60,-,0.30%
16-May-07,6559.50,6568.60,6578.60,6539.40,-,-0.14%
15-May-07,6568.60,6555.50,6579.00,6532.90,-,0.20%
14-May-07,6555.50,6565.70,6596.30,6530.30,-,-0.16%
11-May-07,6565.70,6524.10,6577.00,6451.90,-,0.64%
10-May-07,6524.10,6549.60,6565.10,6515.00,-,-0.39%
9-May-07,6549.60,6550.40,6592.40,6529.00,-,-0.01%
8-May-07,6550.40,6603.70,6603.70,6537.50,-,-0.81%
4-May-07,6603.70,6537.80,6614.70,6537.80,-,1.01%
3-May-07,6537.80,6484.50,6542.50,6484.50,-,0.82%
2-May-07,6484.50,6419.60,6489.00,6419.60,-,1.01%
1-May-07,6419.60,6449.20,6449.20,6395.50,-,-0.46%
30-Apr-07,6449.20,6418.70,6474.70,6410.50,-,0.48%
27-Apr-07,6418.70,6469.40,6469.40,6410.60,-,-0.78%
26-Apr-07,6469.40,6461.90,6511.10,6443.70,-,0.12%
25-Apr-07,6461.90,6429.50,6479.00,6429.50,-,0.50%
24-Apr-07,6429.50,6479.70,6493.10,6408.40,-,-0.77%
23-Apr-07,6479.70,6486.80,6504.50,6466.10,-,-0.11%
20-Apr-07,6486.80,6440.60,6508.90,6440.60,-,0.72%
19-Apr-07,6440.60,6449.40,6451.80,6386.20,-,-0.14%
18-Apr-07,6449.40,6497.80,6497.80,6440.80,-,-0.74%
17-Apr-07,6497.80,6516.20,6516.20,6456.40,-,-0.28%
16-Apr-07,6516.20,6462.40,6516.20,6462.40,-,0.83%
13-Apr-07,6462.40,6416.40,6462.40,6416.40,-,0.72%
12-Apr-07,6416.40,6413.30,6419.60,6376.40,-,0.05%
11-Apr-07,6413.30,6417.80,6445.90,6401.90,-,-0.07%
10-Apr-07,6417.80,6397.30,6431.70,6394.30,-,0.32%
5-Apr-07,6397.30,6364.70,6398.70,6350.30,-,0.51%
4-Apr-07,6364.70,6366.10,6380.50,6345.90,-,-0.02%
3-Apr-07,6366.10,6315.50,6366.10,6315.50,-,0.80%
2-Apr-07,6315.50,6308.00,6342.20,6293.90,-,0.12%
30-Mar-07,6308.00,6324.20,6330.00,6291.10,-,-0.26%
29-Mar-07,6324.20,6267.20,6334.70,6267.20,-,0.91%
28-Mar-07,6267.20,6292.60,6304.90,6250.10,-,-0.40%
27-Mar-07,6292.60,6291.90,6337.70,6276.80,-,0.01%
26-Mar-07,6291.90,6339.40,6355.30,6274.10,-,-0.75%
23-Mar-07,6339.40,6318.00,6350.40,6296.60,-,0.34%
22-Mar-07,6318.00,6256.80,6342.10,6256.80,-,0.98%
21-Mar-07,6256.80,6220.30,6287.50,6207.70,-,0.59%
20-Mar-07,6220.30,6189.40,6220.30,6159.40,-,0.50%
19-Mar-07,6189.40,6130.60,6200.60,6130.60,-,0.96%
16-Mar-07,6130.60,6133.20,6142.20,6094.70,-,-0.04%
15-Mar-07,6133.20,6000.70,6133.20,6000.70,-,2.21%
14-Mar-07,6000.70,6161.20,6161.20,6000.70,-,-2.61%
13-Mar-07,6161.20,6233.30,6240.70,6161.20,-,-1.16%
12-Mar-07,6233.30,6245.20,6276.30,6219.30,-,-0.19%
9-Mar-07,6245.20,6227.70,6255.80,6190.30,-,0.28%
8-Mar-07,6227.70,6156.50,6233.10,6156.50,-,1.16%
7-Mar-07,6156.50,6138.50,6167.60,6106.10,-,0.29%
6-Mar-07,6138.50,6058.70,6138.50,6058.70,-,1.32%
5-Mar-07,6058.70,6116.20,6116.20,5989.60,-,-0.94%
2-Mar-07,6116.20,6116.00,6164.40,6085.60,-,0.00%
1-Mar-07,6116.00,6171.50,6230.70,6038.90,-,-0.90%
28-Feb-07,6171.50,6286.10,6286.10,6166.20,-,-1.82%
27-Feb-07,6286.10,6434.70,6434.70,6270.50,-,-2.31%
26-Feb-07,6434.70,6401.50,6446.80,6401.50,-,0.52%
23-Feb-07,6401.50,6380.90,6401.50,6357.10,-,0.32%
22-Feb-07,6380.90,6357.10,6416.00,6357.10,-,0.37%
21-Feb-07,6357.10,6412.30,6430.40,6352.10,-,-0.86%
20-Feb-07,6412.30,6444.40,6448.10,6392.40,-,-0.50%
19-Feb-07,6444.40,6419.50,6451.40,6419.50,-,0.39%
16-Feb-07,6419.50,6433.30,6439.20,6407.30,-,-0.21%
15-Feb-07,6433.30,6421.20,6435.30,6397.20,-,0.19%
14-Feb-07,6421.20,6381.80,6421.20,6378.60,-,0.62%
13-Feb-07,6381.80,6353.50,6381.80,6353.50,-,0.45%
12-Feb-07,6353.50,6382.80,6383.10,6344.70,-,-0.46%
9-Feb-07,6382.80,6346.40,6395.40,6346.40,-,0.57%
8-Feb-07,6346.40,6369.50,6375.00,6330.10,-,-0.36%
7-Feb-07,6369.50,6346.30,6379.80,6338.20,-,0.37%
6-Feb-07,6346.30,6317.90,6369.70,6317.90,-,0.45%
5-Feb-07,6317.90,6310.90,6328.90,6294.70,-,0.11%
2-Feb-07,6310.90,6282.20,6329.00,6282.20,-,0.46%
1-Feb-07,6282.20,6203.10,6300.30,6203.10,-,1.28%
31-Jan-07,6203.10,6242.00,6257.30,6197.50,-,-0.62%
30-Jan-07,6242.00,6239.90,6250.10,6212.50,-,0.03%
29-Jan-07,6239.90,6228.00,6253.70,6216.00,-,0.19%
26-Jan-07,6228.00,6269.30,6271.40,6226.40,-,-0.66%
25-Jan-07,6269.30,6314.80,6335.10,6262.10,-,-0.72%
24-Jan-07,6314.80,6227.60,6320.90,6227.60,-,1.40%
23-Jan-07,6227.60,6218.40,6240.70,6189.20,-,0.15%
22-Jan-07,6218.40,6237.20,6270.90,6215.80,-,-0.30%
19-Jan-07,6237.20,6210.30,6243.30,6178.00,-,0.43%
18-Jan-07,6210.30,6204.50,6257.20,6204.50,-,0.09%
17-Jan-07,6204.50,6215.70,6227.00,6163.50,-,-0.18%
16-Jan-07,6215.70,6263.50,6266.40,6206.40,-,-0.76%
15-Jan-07,6263.50,6239.00,6279.70,6239.00,-,0.39%
12-Jan-07,6239.00,6230.10,6247.60,6204.30,-,0.14%
11-Jan-07,6230.10,6160.70,6233.10,6130.20,-,1.13%
10-Jan-07,6160.70,6196.10,6196.10,6142.00,-,-0.57%
9-Jan-07,6196.10,6194.20,6218.50,6190.40,-,0.03%
8-Jan-07,6194.20,6220.10,6246.00,6187.00,-,-0.42%
5-Jan-07,6220.10,6287.00,6287.00,6220.10,-,-1.06%
4-Jan-07,6287.00,6319.00,6319.00,6261.00,-,-0.51%
3-Jan-07,6319.00,6310.90,6322.00,6296.00,-,0.13%
2-Jan-07,6310.90,6220.80,6312.50,6220.80,-,1.45%
29-Dec-06,6220.80,6240.90,6245.20,6207.60,-,-0.32%
28-Dec-06,6240.90,6245.20,6258.70,6232.30,-,-0.07%
27-Dec-06,6245.20,6190.00,6248.10,6190.00,-,0.89%
22-Dec-06,6190.00,6183.70,6191.10,6175.50,-,0.10%
21-Dec-06,6183.70,6198.60,6203.50,6171.20,-,-0.24%
20-Dec-06,6198.60,6203.90,6240.10,6197.90,-,-0.09%
19-Dec-06,6203.90,6247.40,6247.40,6192.00,-,-0.70%
18-Dec-06,6247.40,6260.00,6269.10,6240.10,-,-0.20%
15-Dec-06,6260.00,6228.00,6271.40,6228.00,-,0.51%
14-Dec-06,6228.00,6192.50,6230.60,6192.50,-,0.57%
13-Dec-06,6192.50,6156.40,6196.60,6149.40,-,0.59%
12-Dec-06,6156.40,6159.80,6164.80,6137.80,-,-0.06%
11-Dec-06,6159.80,6152.40,6187.00,6147.10,-,0.12%
8-Dec-06,6152.40,6131.50,6157.10,6106.60,-,0.34%
7-Dec-06,6131.50,6090.30,6145.30,6082.80,-,0.68%
6-Dec-06,6090.30,6086.40,6105.70,6068.10,-,0.06%
5-Dec-06,6086.40,6050.40,6097.40,6047.10,-,0.60%
4-Dec-06,6050.40,6021.50,6058.10,6019.40,-,0.48%
1-Dec-06,6021.50,6048.80,6087.40,5985.20,-,-0.45%
30-Nov-06,6048.80,6084.40,6108.90,6043.90,-,-0.59%
29-Nov-06,6084.40,6025.90,6098.60,6025.90,-,0.97%
28-Nov-06,6025.90,6050.10,6062.80,6011.80,-,-0.40%
27-Nov-06,6050.10,6122.10,6129.50,6050.10,-,-1.18%
24-Nov-06,6122.10,6140.00,6140.00,6068.10,-,-0.29%
23-Nov-06,6140.00,6160.30,6181.70,6115.10,-,-0.33%
22-Nov-06,6160.30,6202.60,6233.10,6146.30,-,-0.68%
21-Nov-06,6202.60,6204.50,6228.40,6199.70,-,-0.03%
20-Nov-06,6204.50,6192.00,6218.90,6148.30,-,0.20%
17-Nov-06,6192.00,6254.90,6254.90,6178.90,-,-1.01%
16-Nov-06,6254.90,6229.80,6256.80,6212.10,-,0.40%
15-Nov-06,6229.80,6186.60,6229.80,6186.60,-,0.70%
14-Nov-06,6186.60,6194.20,6223.90,6167.30,-,-0.12%
13-Nov-06,6194.20,6208.40,6239.80,6171.90,-,-0.23%
10-Nov-06,6208.40,6231.50,6233.10,6198.60,-,-0.37%
9-Nov-06,6231.50,6239.00,6250.40,6205.10,-,-0.12%
8-Nov-06,6239.00,6244.00,6244.00,6205.70,-,-0.08%
7-Nov-06,6244.00,6224.50,6244.50,6219.70,-,0.31%
6-Nov-06,6224.50,6148.10,6224.50,6146.50,-,1.24%
3-Nov-06,6148.10,6149.30,6177.30,6134.00,-,-0.02%
2-Nov-06,6149.30,6149.60,6172.00,6112.90,-,0.00%
1-Nov-06,6149.60,6129.20,6180.70,6129.20,-,0.33%
31-Oct-06,6129.20,6126.80,6149.90,6110.90,-,0.04%
30-Oct-06,6126.80,6160.90,6160.90,6112.90,-,-0.55%
27-Oct-06,6160.90,6184.80,6206.00,6132.70,-,-0.39%
26-Oct-06,6184.80,6214.60,6244.60,6179.70,-,-0.48%
25-Oct-06,6214.60,6182.50,6216.10,6178.80,-,0.52%
24-Oct-06,6182.50,6166.10,6186.90,6161.30,-,0.27%
23-Oct-06,6166.10,6155.20,6181.10,6129.10,-,0.18%
20-Oct-06,6155.20,6156.00,6199.80,6134.30,-,-0.01%
19-Oct-06,6156.00,6150.40,6183.50,6113.10,-,0.09%
18-Oct-06,6150.40,6108.60,6166.80,6108.60,-,0.68%
17-Oct-06,6108.60,6172.40,6174.70,6105.80,-,-1.03%
16-Oct-06,6172.40,6157.30,6184.30,6149.30,-,0.25%
13-Oct-06,6157.30,6121.30,6170.50,6105.30,-,0.59%
12-Oct-06,6121.30,6073.50,6121.70,6069.00,-,0.79%
11-Oct-06,6073.50,6072.70,6081.90,6044.70,-,0.01%
10-Oct-06,6072.70,6030.90,6076.30,6030.20,-,0.69%
9-Oct-06,6030.90,6001.20,6044.50,5994.80,-,0.49%
6-Oct-06,6001.20,6004.50,6014.30,5978.10,-,-0.05%
5-Oct-06,6004.50,5966.50,6016.70,5966.50,-,0.64%
4-Oct-06,5966.50,5937.10,5969.10,5921.50,-,0.50%
3-Oct-06,5937.10,5957.80,5957.80,5897.30,-,-0.35%
2-Oct-06,5957.80,5960.80,5985.50,5950.90,-,-0.05%
29-Sep-06,5960.80,5971.30,6002.90,5950.10,-,-0.18%
28-Sep-06,5971.30,5930.10,5978.80,5930.10,-,0.69%
27-Sep-06,5930.10,5873.60,5942.20,5872.80,-,0.96%
26-Sep-06,5873.60,5798.30,5879.20,5798.30,-,1.30%
25-Sep-06,5798.30,5822.30,5847.00,5774.50,-,-0.41%
22-Sep-06,5822.30,5896.70,5896.70,5820.40,-,-1.26%
21-Sep-06,5896.70,5866.20,5898.10,5848.50,-,0.52%
20-Sep-06,5866.20,5831.80,5880.80,5820.90,-,0.59%
19-Sep-06,5831.80,5890.20,5897.40,5831.80,-,-0.99%
18-Sep-06,5890.20,5877.00,5911.90,5870.40,-,0.22%
15-Sep-06,5877.00,5877.20,5899.20,5864.80,-,0.00%
14-Sep-06,5877.20,5892.20,5943.70,5869.00,-,-0.25%
13-Sep-06,5892.20,5895.50,5913.40,5874.50,-,-0.06%
12-Sep-06,5895.50,5850.80,5896.90,5824.20,-,0.76%
11-Sep-06,5850.80,5879.30,5879.30,5820.00,-,-0.48%
8-Sep-06,5879.30,5858.10,5899.00,5858.10,-,0.36%
7-Sep-06,5858.10,5929.30,5929.30,5853.30,-,-1.20%
6-Sep-06,5929.30,5981.70,5981.70,5926.20,-,-0.88%
5-Sep-06,5981.70,5986.60,5991.20,5956.30,-,-0.08%
4-Sep-06,5986.60,5949.10,5986.60,5947.70,-,0.63%
1-Sep-06,5949.10,5906.10,5967.70,5906.10,-,0.73%
31-Aug-06,5906.10,5929.30,5937.00,5895.00,-,-0.39%
30-Aug-06,5929.30,5888.30,5945.30,5888.20,-,0.70%
29-Aug-06,5888.30,5878.60,5921.30,5878.60,-,0.17%
25-Aug-06,5878.60,5869.10,5893.60,5858.60,-,0.16%
24-Aug-06,5869.10,5860.00,5892.30,5832.50,-,0.16%
23-Aug-06,5860.00,5902.60,5906.30,5853.80,-,-0.72%
22-Aug-06,5902.60,5915.20,5939.20,5878.40,-,-0.21%
21-Aug-06,5915.20,5903.40,5936.60,5883.80,-,0.20%
18-Aug-06,5903.40,5900.40,5932.50,5900.20,-,0.05%
17-Aug-06,5900.40,5896.60,5915.00,5888.80,-,0.06%
16-Aug-06,5896.60,5897.90,5902.80,5848.70,-,-0.02%
15-Aug-06,5897.90,5870.90,5903.20,5845.00,-,0.46%
14-Aug-06,5870.90,5820.10,5870.90,5820.10,-,0.87%
11-Aug-06,5820.10,5823.40,5848.20,5797.00,-,-0.06%
10-Aug-06,5823.40,5860.50,5860.50,5752.60,-,-0.63%
9-Aug-06,5860.50,5818.10,5865.90,5778.20,-,0.73%
8-Aug-06,5818.10,5828.80,5866.60,5818.10,-,-0.18%
7-Aug-06,5828.80,5889.40,5889.40,5820.90,-,-1.03%
4-Aug-06,5889.40,5838.40,5893.30,5836.50,-,0.87%
3-Aug-06,5838.40,5932.10,5940.70,5827.10,-,-1.58%
2-Aug-06,5932.10,5880.80,5932.10,5880.80,-,0.87%
1-Aug-06,5880.80,5928.30,5949.80,5867.40,-,-0.80%
31-Jul-06,5928.30,5974.90,5977.20,5928.30,-,-0.78%
28-Jul-06,5974.90,5929.50,5982.50,5904.70,-,0.77%
27-Jul-06,5929.50,5877.10,5936.80,5877.10,-,0.89%
26-Jul-06,5877.10,5851.20,5878.70,5851.20,-,0.44%
25-Jul-06,5851.20,5833.90,5872.80,5825.80,-,0.30%
24-Jul-06,5833.90,5719.70,5835.20,5719.70,-,2.00%
21-Jul-06,5719.70,5770.90,5770.90,5700.70,-,-0.89%
20-Jul-06,5770.90,5778.00,5819.70,5756.40,-,-0.12%
19-Jul-06,5778.00,5681.70,5785.30,5680.80,-,1.69%
18-Jul-06,5681.70,5701.00,5712.60,5658.30,-,-0.34%
17-Jul-06,5701.00,5707.60,5721.10,5654.60,-,-0.12%
14-Jul-06,5707.60,5765.00,5765.00,5707.60,-,-1.00%
13-Jul-06,5765.00,5860.60,5860.60,5751.90,-,-1.63%
12-Jul-06,5860.60,5857.30,5899.30,5842.70,-,0.06%
11-Jul-06,5857.30,5896.90,5896.90,5844.00,-,-0.67%
10-Jul-06,5896.90,5888.90,5901.00,5856.50,-,0.14%
7-Jul-06,5888.90,5890.00,5908.50,5858.40,-,-0.02%
6-Jul-06,5890.00,5826.70,5897.10,5826.70,-,1.09%
5-Jul-06,5826.70,5883.50,5883.50,5815.70,-,-0.97%
4-Jul-06,5883.50,5884.40,5884.50,5848.30,-,-0.02%
3-Jul-06,5884.40,5833.40,5884.40,5833.40,-,0.87%
30-Jun-06,5833.40,5791.50,5865.70,5791.50,-,0.72%
29-Jun-06,5791.50,5678.60,5791.70,5678.60,-,1.99%
28-Jun-06,5678.60,5652.30,5702.90,5633.80,-,0.47%
27-Jun-06,5652.30,5681.20,5729.80,5650.00,-,-0.51%
26-Jun-06,5681.20,5692.10,5716.50,5677.50,-,-0.19%
23-Jun-06,5692.10,5684.10,5716.70,5667.80,-,0.14%
22-Jun-06,5684.10,5665.00,5736.80,5657.20,-,0.34%
21-Jun-06,5665.00,5658.20,5673.50,5610.80,-,0.12%
20-Jun-06,5658.20,5626.10,5658.20,5585.00,-,0.57%
19-Jun-06,5626.10,5597.40,5665.70,5597.40,-,0.51%
16-Jun-06,5597.40,5619.30,5701.50,5594.30,-,-0.39%
15-Jun-06,5619.30,5506.80,5636.80,5506.80,-,2.04%
14-Jun-06,5506.80,5519.60,5544.40,5475.60,-,-0.23%
13-Jun-06,5519.60,5620.90,5620.90,5467.40,-,-1.80%
12-Jun-06,5620.90,5655.20,5666.30,5612.30,-,-0.61%
9-Jun-06,5655.20,5562.90,5673.60,5562.90,-,1.66%
8-Jun-06,5562.90,5706.30,5706.30,5562.90,-,-2.51%
7-Jun-06,5706.30,5669.80,5720.60,5638.50,-,0.64%
6-Jun-06,5669.80,5762.10,5762.10,5656.60,-,-1.60%
5-Jun-06,5762.10,5764.60,5789.80,5738.90,-,-0.04%
2-Jun-06,5764.60,5749.70,5802.90,5745.70,-,0.26%
1-Jun-06,5749.70,5723.80,5754.80,5680.60,-,0.45%
31-May-06,5723.80,5652.00,5743.80,5591.50,-,1.27%
30-May-06,5652.00,5791.00,5793.60,5643.30,-,-2.40%
26-May-06,5791.00,5677.70,5791.00,5677.70,-,2.00%
25-May-06,5677.70,5587.10,5677.70,5562.00,-,1.62%
24-May-06,5587.10,5678.70,5678.70,5563.50,-,-1.61%
23-May-06,5678.70,5532.70,5705.90,5532.70,-,2.64%
22-May-06,5532.70,5657.40,5657.40,5510.50,-,-2.20%
19-May-06,5657.40,5671.60,5715.00,5645.40,-,-0.25%
18-May-06,5671.60,5675.50,5719.70,5618.70,-,-0.07%
17-May-06,5675.50,5846.20,5871.60,5675.50,-,-2.92%
16-May-06,5846.20,5841.30,5883.20,5807.10,-,0.08%
15-May-06,5841.30,5912.10,5912.10,5755.40,-,-1.20%
12-May-06,5912.10,6042.00,6042.00,5912.10,-,-2.15%
11-May-06,6042.00,6083.40,6114.50,6039.90,-,-0.68%
10-May-06,6083.40,6105.60,6110.00,6079.60,-,-0.36%
9-May-06,6105.60,6067.10,6109.70,6054.60,-,0.63%
8-May-06,6067.10,6091.70,6133.50,6058.80,-,-0.40%
5-May-06,6091.70,6036.90,6093.10,6033.90,-,0.91%
4-May-06,6036.90,6010.00,6045.80,6001.10,-,0.45%
3-May-06,6010.00,6082.10,6100.00,6008.70,-,-1.19%
2-May-06,6082.10,6023.10,6090.70,6022.30,-,0.98%
28-Apr-06,6023.10,6060.00,6060.00,6023.10,-,-0.61%
27-Apr-06,6060.00,6104.30,6104.60,6026.20,-,-0.73%
26-Apr-06,6104.30,6086.60,6126.50,6086.60,-,0.29%
25-Apr-06,6086.60,6098.70,6128.80,6084.60,-,-0.20%
24-Apr-06,6098.70,6132.70,6136.50,6098.70,-,-0.55%
21-Apr-06,6132.70,6081.40,6137.10,6077.90,-,0.84%
20-Apr-06,6081.40,6089.80,6113.40,6074.20,-,-0.14%
19-Apr-06,6089.80,6044.10,6100.60,6044.10,-,0.76%
18-Apr-06,6044.10,6029.40,6056.10,6026.10,-,0.24%
13-Apr-06,6029.40,6000.80,6033.70,5987.20,-,0.48%
12-Apr-06,6000.80,6016.50,6020.00,5974.50,-,-0.26%
11-Apr-06,6016.50,6067.00,6092.50,6012.90,-,-0.83%
10-Apr-06,6067.00,6026.10,6067.00,6024.30,-,0.68%
7-Apr-06,6026.10,6045.70,6074.20,6020.60,-,-0.32%
6-Apr-06,6045.70,6044.10,6073.30,6037.60,-,0.03%
5-Apr-06,6044.10,6004.70,6047.50,5983.50,-,0.66%
4-Apr-06,6004.70,6024.30,6024.30,5984.30,-,-0.33%
3-Apr-06,6024.30,5964.60,6033.50,5964.60,-,1.00%
31-Mar-06,5964.60,6015.20,6019.20,5961.40,-,-0.84%
30-Mar-06,6015.20,5959.20,6036.00,5959.20,-,0.94%
29-Mar-06,5959.20,5935.70,5979.70,5927.20,-,0.40%
28-Mar-06,5935.70,5972.20,6004.30,5929.70,-,-0.61%
27-Mar-06,5972.20,6036.30,6047.00,5971.40,-,-1.06%
24-Mar-06,6036.30,5990.10,6037.90,5990.10,-,0.77%
23-Mar-06,5990.10,6007.50,6029.40,5974.80,-,-0.29%
22-Mar-06,6007.50,5991.30,6012.60,5957.80,-,0.27%
21-Mar-06,5991.30,5991.70,5992.90,5956.70,-,-0.01%
20-Mar-06,5991.70,5999.40,6039.10,5986.90,-,-0.13%
17-Mar-06,5999.40,5993.20,6044.00,5992.80,-,0.10%
16-Mar-06,5993.20,5965.10,5995.20,5951.00,-,0.47%
15-Mar-06,5965.10,5950.60,5980.50,5950.60,-,0.24%
14-Mar-06,5950.60,5952.80,5978.60,5940.70,-,-0.04%
13-Mar-06,5952.80,5907.90,5959.90,5907.90,-,0.76%
10-Mar-06,5907.90,5855.90,5909.10,5838.20,-,0.89%
9-Mar-06,5855.90,5812.90,5857.10,5812.90,-,0.74%
8-Mar-06,5812.90,5857.40,5857.60,5790.90,-,-0.76%
7-Mar-06,5857.40,5897.80,5897.80,5830.70,-,-0.68%
